topic,alpha,word,weight
90,0.3333333333333333,草,306
90,0.3333333333333333,舊,305
90,0.3333333333333333,巾,303
91,0.3333333333333333,年,1058
91,0.3333333333333333,家,1015
91,0.3333333333333333,子,1012
91,0.3333333333333333,少,912
91,0.3333333333333333,弟,609
91,0.3333333333333333,為,544
91,0.3333333333333333,書,521
91,0.3333333333333333,老,515
91,0.3333333333333333,多,510
91,0.3333333333333333,兄,493
91,0.3333333333333333,學,484
91,0.3333333333333333,行,450
91,0.3333333333333333,道,416
91,0.3333333333333333,經,348
91,0.3333333333333333,長,345
91,0.3333333333333333,人,332
91,0.3333333333333333,有,324
91,0.3333333333333333,業,282
91,0.3333333333333333,身,272
91,0.3333333333333333,事,255
92,0.3333333333333333,馬,1822
92,0.3333333333333333,金,1154
92,0.3333333333333333,白,569
92,0.3333333333333333,黃,514
92,0.3333333333333333,玉,492
92,0.3333333333333333,鞭,485
92,0.3333333333333333,騎,398
92,0.3333333333333333,青,344
92,0.3333333333333333,長,327
92,0.3333333333333333,紫,288
92,0.3333333333333333,鞍,258
92,0.3333333333333333,走,252
92,0.3333333333333333,錦,227
92,0.3333333333333333,嘶,214
92,0.3333333333333333,門,210
92,0.3333333333333333,踏,203
92,0.3333333333333333,垂,198
92,0.3333333333333333,鳴,189
92,0.3333333333333333,行,150
92,0.3333333333333333,駿,149
93,0.3333333333333333,書,2497
93,0.3333333333333333,居,1204
93,0.3333333333333333,餘,1181
93,0.3333333333333333,疏,960
93,0.3333333333333333,初,768
93,0.3333333333333333,魚,741
93,0.3333333333333333,虛,667
93,0.3333333333333333,有,481
93,0.3333333333333333,如,477
93,0.3333333333333333,卷,369
93,0.3333333333333333,寄,366
93,0.3333333333333333,除,342
93,0.3333333333333333,廬,337
93,0.3333333333333333,讀,330
93,0.3333333333333333,舒,285
93,0.3333333333333333,字,251
93,0.3333333333333333,車,222
93,0.3333333333333333,渠,218
93,0.3333333333333333,尚,207
93,0.3333333333333333,封,170
94,0.3333333333333333,君,1804
94,0.3333333333333333,不,948
94,0.3333333333333333,妾,704
94,0.3333333333333333,女,692
94,0.3333333333333333,夫,536
94,0.3333333333333333,相,430
94,0.3333333333333333,家,394
94,0.3333333333333333,婦,362
94,0.3333333333333333,結,355
94,0.3333333333333333,願,349
94,0.3333333333333333,如,340
94,0.3333333333333333,長,338
94,0.3333333333333333,心,302
94,0.3333333333333333,自,295
94,0.3333333333333333,嫁,264
94,0.3333333333333333,作,263
94,0.3333333333333333,莫,246
94,0.3333333333333333,郎,243
94,0.3333333333333333,雙,240
94,0.3333333333333333,顏,238
95,0.3333333333333333,真,733
95,0.3333333333333333,神,681
95,0.3333333333333333,道,623
95,0.3333333333333333,生,605
95,0.3333333333333333,玄,430
95,0.3333333333333333,成,405
95,0.3333333333333333,自,404
95,0.3333333333333333,火,385
95,0.3333333333333333,丹,366
95,0.3333333333333333,中,357
95,0.3333333333333333,一,338
95,0.3333333333333333,精,327
95,0.3333333333333333,仙,309
95,0.3333333333333333,虛,267
95,0.3333333333333333,金,253
95,0.3333333333333333,然,249
95,0.3333333333333333,妙,240
95,0.3333333333333333,本,236
95,0.3333333333333333,元,234
95,0.3333333333333333,理,225
96,0.3333333333333333,深,2413
96,0.3333333333333333,心,2280
96,0.3333333333333333,沈,1465
96,0.3333333333333333,林,1170
96,0.3333333333333333,陰,1103
96,0.3333333333333333,吟,1085
96,0.3333333333333333,尋,795
96,0.3333333333333333,音,549
96,0.3333333333333333,侵,492
96,0.3333333333333333,襟,483
96,0.3333333333333333,琴,400
96,0.3333333333333333,禽,277
96,0.3333333333333333,知,272
96,0.3333333333333333,岑,260
96,0.3333333333333333,遠,249
96,0.3333333333333333,簪,244
96,0.3333333333333333,意,222
96,0.3333333333333333,任,177
96,0.3333333333333333,結,139
96,0.3333333333333333,沉,135
97,0.3333333333333333,南,2781
97,0.3333333333333333,北,2119
97,0.3333333333333333,東,2022
97,0.3333333333333333,西,1853
97,0.3333333333333333,山,730
97,0.3333333333333333,風,721
97,0.3333333333333333,去,542
97,0.3333333333333333,來,478
97,0.3333333333333333,歸,452
97,0.3333333333333333,望,407
97,0.3333333333333333,向,380
97,0.3333333333333333,日,352
97,0.3333333333333333,朝,297
97,0.3333333333333333,復,216
97,0.3333333333333333,江,203
97,0.3333333333333333,斗,195
97,0.3333333333333333,國,162
97,0.3333333333333333,平,154
97,0.3333333333333333,下,149
97,0.3333333333333333,水,146
98,0.3333333333333333,眉,836
98,0.3333333333333333,紅,774
98,0.3333333333333333,羅,531
98,0.3333333333333333,妝,449
98,0.3333333333333333,舞,448
98,0.3333333333333333,笑,408
98,0.3333333333333333,輕,406
98,0.3333333333333333,金,391
98,0.3333333333333333,腰,375
98,0.3333333333333333,玉,370
98,0.3333333333333333,粉,369
98,0.3333333333333333,袖,345
98,0.3333333333333333,雙,323
98,0.3333333333333333,嬌,317
98,0.3333333333333333,翠,316
98,0.3333333333333333,蛾,312
98,0.3333333333333333,畫,305
98,0.3333333333333333,小,289
98,0.3333333333333333,面,247
98,0.3333333333333333,裙,225
99,0.3333333333333333,花,1890
99,0.3333333333333333,春,1556
99,0.3333333333333333,香,721
99,0.3333333333333333,鶯,623
99,0.3333333333333333,紅,615
99,0.3333333333333333,枝,554
99,0.3333333333333333,蝶,531
99,0.3333333333333333,開,503
99,0.3333333333333333,新,383
99,0.3333333333333333,芳,370
99,0.3333333333333333,風,361
99,0.3333333333333333,叢,340
99,0.3333333333333333,豔,320
99,0.3333333333333333,色,301
99,0.3333333333333333,蕊,279
99,0.3333333333333333,光,269
99,0.3333333333333333,初,251
99,0.3333333333333333,柳,245
99,0.3333333333333333,綠,234
99,0.3333333333333333,晴,233
100,0.3333333333333333,蕭,1856
100,0.3333333333333333,風,1365
100,0.3333333333333333,秋,1207
100,0.3333333333333333,落,1063
100,0.3333333333333333,雨,1050
100,0.3333333333333333,條,643
100,0.3333333333333333,葉,560
100,0.3333333333333333,寒,439
100,0.3333333333333333,暮,420
100,0.3333333333333333,起,408
100,0.3333333333333333,零,345
100,0.3333333333333333,日,342
100,0.3333333333333333,晚,330
100,0.3333333333333333,客,315
100,0.3333333333333333,颯,300
100,0.3333333333333333,獨,289
100,0.3333333333333333,飄,283
100,0.3333333333333333,盡,279
100,0.3333333333333333,索,272
100,0.3333333333333333,散,266
101,0.3333333333333333,月,3342
101,0.3333333333333333,夜,2512
101,0.3333333333333333,明,2148
101,0.3333333333333333,風,835
101,0.3333333333333333,清,620
101,0.3333333333333333,秋,612
101,0.3333333333333333,半,607
101,0.3333333333333333,滿,582
101,0.3333333333333333,樓,517
101,0.3333333333333333,照,391
101,0.3333333333333333,發,285
101,0.3333333333333333,宿,263
101,0.3333333333333333,一,256
101,0.3333333333333333,更,252
101,0.3333333333333333,庭,247
101,0.3333333333333333,暗,230
101,0.3333333333333333,前,216
101,0.3333333333333333,昨,203
101,0.3333333333333333,起,196
101,0.3333333333333333,聲,192
102,0.3333333333333333,陵,1085
102,0.3333333333333333,山,794
102,0.3333333333333333,路,781
102,0.3333333333333333,水,766
102,0.3333333333333333,東,701
102,0.3333333333333333,秦,644
102,0.3333333333333333,西,623
102,0.3333333333333333,川,547
102,0.3333333333333333,河,504
102,0.3333333333333333,城,485
102,0.3333333333333333,望,438
102,0.3333333333333333,關,429
102,0.3333333333333333,臨,351
102,0.3333333333333333,樹,328
102,0.3333333333333333,行,317
102,0.3333333333333333,原,317
102,0.3333333333333333,流,310
102,0.3333333333333333,煙,301
102,0.3333333333333333,郊,298
102,0.3333333333333333,渭,294
103,0.3333333333333333,鳳,1526
103,0.3333333333333333,玉,1138
103,0.3333333333333333,龍,826
103,0.3333333333333333,天,753
103,0.3333333333333333,仙,711
103,0.3333333333333333,金,631
103,0.3333333333333333,鸞,473
103,0.3333333333333333,瑤,456
103,0.3333333333333333,吹,412
103,0.3333333333333333,皇,396
103,0.3333333333333333,池,380
103,0.3333333333333333,上,370
103,0.3333333333333333,紫,353
103,0.3333333333333333,臺,336
103,0.3333333333333333,雲,332
103,0.3333333333333333,簫,317
103,0.3333333333333333,瓊,287
103,0.3333333333333333,王,255
103,0.3333333333333333,子,250
103,0.3333333333333333,五,237
104,0.3333333333333333,宮,1762
104,0.3333333333333333,金,1614
104,0.3333333333333333,玉,1540
104,0.3333333333333333,殿,973
104,0.3333333333333333,鎖,325
104,0.3333333333333333,開,315
104,0.3333333333333333,王,307
104,0.3333333333333333,女,290
104,0.3333333333333333,珠,267
104,0.3333333333333333,香,266
104,0.3333333333333333,樓,264
104,0.3333333333333333,仙,260
104,0.3333333333333333,天,254
104,0.3333333333333333,黃,253
104,0.3333333333333333,銀,247
104,0.3333333333333333,龍,247
104,0.3333333333333333,漏,242
104,0.3333333333333333,漢,242
104,0.3333333333333333,環,235
104,0.3333333333333333,佩,225
105,0.3333333333333333,公,1648
105,0.3333333333333333,為,767
105,0.3333333333333333,子,766
105,0.3333333333333333,將,665
105,0.3333333333333333,主,594
105,0.3333333333333333,下,582
105,0.3333333333333333,門,403
105,0.3333333333333333,令,396
105,0.3333333333333333,謝,360
105,0.3333333333333333,事,358
105,0.3333333333333333,方,355
105,0.3333333333333333,拜,346
105,0.3333333333333333,諸,339
105,0.3333333333333333,卿,330
105,0.3333333333333333,大,315
105,0.3333333333333333,問,307
105,0.3333333333333333,明,300
105,0.3333333333333333,侯,285
105,0.3333333333333333,從,277
105,0.3333333333333333,東,248
106,0.3333333333333333,春,2353
106,0.3333333333333333,草,2315
106,0.3333333333333333,花,1386
106,0.3333333333333333,芳,1228
106,0.3333333333333333,綠,745
106,0.3333333333333333,色,671
106,0.3333333333333333,青,616
106,0.3333333333333333,樹,398
106,0.3333333333333333,日,368
106,0.3333333333333333,滿,361
106,0.3333333333333333,煙,352
106,0.3333333333333333,風,319
106,0.3333333333333333,野,314
106,0.3333333333333333,晚,300
106,0.3333333333333333,落,288
106,0.3333333333333333,雨,280
106,0.3333333333333333,晴,274
106,0.3333333333333333,萋,265
106,0.3333333333333333,新,243
106,0.3333333333333333,鳥,224
107,0.3333333333333333,馬,1916
107,0.3333333333333333,車,1213
107,0.3333333333333333,行,869
107,0.3333333333333333,門,856
107,0.3333333333333333,出,755
107,0.3333333333333333,日,746
107,0.3333333333333333,上,608
107,0.3333333333333333,塵,506
107,0.3333333333333333,人,443
107,0.3333333333333333,下,397
107,0.3333333333333333,朝,397
107,0.3333333333333333,長,377
107,0.3333333333333333,城,375
107,0.3333333333333333,東,355
107,0.3333333333333333,驅,330
107,0.3333333333333333,騎,288
107,0.3333333333333333,送,277
107,0.3333333333333333,使,271
107,0.3333333333333333,擾,235
107,0.3333333333333333,前,227
108,0.3333333333333333,江,1780
108,0.3333333333333333,釣,833
108,0.3333333333333333,船,763
108,0.3333333333333333,漁,715
108,0.3333333333333333,水,677
108,0.3333333333333333,沙,654
108,0.3333333333333333,岸,631
108,0.3333333333333333,魚,493
108,0.3333333333333333,潮,488
108,0.3333333333333333,浦,463
108,0.3333333333333333,浪,453
108,0.3333333333333333,洲,441
108,0.3333333333333333,舟,408
108,0.3333333333333333,煙,374
108,0.3333333333333333,帆,349
108,0.3333333333333333,渡,347
108,0.3333333333333333,汀,328
108,0.3333333333333333,湖,297
108,0.3333333333333333,蘆,277
108,0.3333333333333333,邊,262
109,0.3333333333333333,不,1385
109,0.3333333333333333,貴,864
109,0.3333333333333333,者,801
109,0.3333333333333333,何,631
109,0.3333333333333333,無,596
109,0.3333333333333333,有,593
109,0.3333333333333333,為,579
109,0.3333333333333333,亦,572
109,0.3333333333333333,身,557
109,0.3333333333333333,如,548
109,0.3333333333333333,富,477
109,0.3333333333333333,貧,445
109,0.3333333333333333,賤,378
109,0.3333333333333333,能,348
109,0.3333333333333333,生,340
109,0.3333333333333333,與,338
109,0.3333333333333333,非,323
109,0.3333333333333333,常,318
109,0.3333333333333333,人,317
109,0.3333333333333333,豈,315
110,0.3333333333333333,重,704
110,0.3333333333333333,入,664
110,0.3333333333333333,朝,634
110,0.3333333333333333,出,629
110,0.3333333333333333,臨,586
110,0.3333333333333333,門,491
110,0.3333333333333333,高,490
110,0.3333333333333333,從,474
110,0.3333333333333333,步,467
110,0.3333333333333333,閣,456
110,0.3333333333333333,上,451
110,0.3333333333333333,開,434
110,0.3333333333333333,華,407
110,0.3333333333333333,留,366
110,0.3333333333333333,下,358
110,0.3333333333333333,容,348
110,0.3333333333333333,待,340
110,0.3333333333333333,池,327
110,0.3333333333333333,登,268
110,0.3333333333333333,會,266
111,0.3333333333333333,邊,1105
111,0.3333333333333333,塞,1065
111,0.3333333333333333,胡,1045
111,0.3333333333333333,河,934
111,0.3333333333333333,關,893
111,0.3333333333333333,沙,861
111,0.3333333333333333,漢,816
111,0.3333333333333333,城,755
111,0.3333333333333333,征,571
111,0.3333333333333333,馬,495
111,0.3333333333333333,雁,491
111,0.3333333333333333,北,442
111,0.3333333333333333,隴,433
111,0.3333333333333333,戍,402
111,0.3333333333333333,西,401
111,0.3333333333333333,吹,397
111,0.3333333333333333,雪,313
111,0.3333333333333333,戰,288
111,0.3333333333333333,黃,271
111,0.3333333333333333,草,268
112,0.3333333333333333,家,2433
112,0.3333333333333333,花,1877
112,0.3333333333333333,斜,1173
112,0.3333333333333333,華,780
112,0.3333333333333333,春,675
112,0.3333333333333333,日,595
112,0.3333333333333333,霞,566
112,0.3333333333333333,涯,560
112,0.3333333333333333,樹,425
112,0.3333333333333333,落,379
112,0.3333333333333333,沙,361
112,0.3333333333333333,處,346
112,0.3333333333333333,深,303
112,0.3333333333333333,到,279
112,0.3333333333333333,賒,274
112,0.3333333333333333,煙,263
112,0.3333333333333333,盡,248
112,0.3333333333333333,誰,246
112,0.3333333333333333,路,243
112,0.3333333333333333,車,242
113,0.3333333333333333,水,1255
113,0.3333333333333333,池,1157
113,0.3333333333333333,蓮,813
113,0.3333333333333333,魚,719
113,0.3333333333333333,塘,662
113,0.3333333333333333,荷,640
113,0.3333333333333333,綠,468
113,0.3333333333333333,小,429
113,0.3333333333333333,葉,421
113,0.3333333333333333,蒲,370
113,0.3333333333333333,岸,342
113,0.3333333333333333,波,311
113,0.3333333333333333,船,250
113,0.3333333333333333,曲,236
113,0.3333333333333333,采,233
113,0.3333333333333333,紅,233
113,0.3333333333333333,搖,191
113,0.3333333333333333,亭,184
113,0.3333333333333333,蘭,179
113,0.3333333333333333,採,165
114,0.3333333333333333,中,856
114,0.3333333333333333,上,724
114,0.3333333333333333,參,710
114,0.3333333333333333,差,643
114,0.3333333333333333,風,629
114,0.3333333333333333,殷,602
114,0.3333333333333333,散,597
114,0.3333333333333333,勤,500
114,0.3333333333333333,一,464
114,0.3333333333333333,重,464
114,0.3333333333333333,亂,427
114,0.3333333333333333,水,345
114,0.3333333333333333,下,334
114,0.3333333333333333,此,327
114,0.3333333333333333,池,298
114,0.3333333333333333,半,296
114,0.3333333333333333,起,293
114,0.3333333333333333,前,283
114,0.3333333333333333,脈,260
114,0.3333333333333333,月,249
115,0.3333333333333333,禪,862
115,0.3333333333333333,師,775
115,0.3333333333333333,僧,677
115,0.3333333333333333,經,653
115,0.3333333333333333,寺,527
115,0.3333333333333333,空,486
115,0.3333333333333333,香,480
115,0.3333333333333333,法,469
115,0.3333333333333333,心,404
115,0.3333333333333333,佛,322
115,0.3333333333333333,真,310
115,0.3333333333333333,房,300
115,0.3333333333333333,界,283
115,0.3333333333333333,緣,272
115,0.3333333333333333,淨,248
115,0.3333333333333333,說,238
115,0.3333333333333333,方,233
115,0.3333333333333333,蓮,229
115,0.3333333333333333,坐,227
115,0.3333333333333333,塔,224
116,0.3333333333333333,鄉,1756
116,0.3333333333333333,故,1276
116,0.3333333333333333,歸,1146
116,0.3333333333333333,思,825
116,0.3333333333333333,客,720
116,0.3333333333333333,旅,672
116,0.3333333333333333,遠,629
116,0.3333333333333333,路,608
116,0.3333333333333333,愁,491
116,0.3333333333333333,別,487
116,0.3333333333333333,雁,426
116,0.3333333333333333,夢,400
116,0.3333333333333333,國,389
116,0.3333333333333333,離,367
116,0.3333333333333333,望,357
116,0.3333333333333333,寄,325
116,0.3333333333333333,憶,324
116,0.3333333333333333,南,265
116,0.3333333333333333,征,256
116,0.3333333333333333,信,242
117,0.3333333333333333,一,2754
117,0.3333333333333333,三,1226
117,0.3333333333333333,兩,1211
117,0.3333333333333333,不,1137
117,0.3333333333333333,百,933
117,0.3333333333333333,五,620
117,0.3333333333333333,人,616
117,0.3333333333333333,片,523
117,0.3333333333333333,來,504
117,0.3333333333333333,四,471
117,0.3333333333333333,數,452
117,0.3333333333333333,中,390
117,0.3333333333333333,得,369
117,0.3333333333333333,相,368
117,0.3333333333333333,上,355
117,0.3333333333333333,面,344
117,0.3333333333333333,時,299
117,0.3333333333333333,尺,299
117,0.3333333333333333,日,298
117,0.3333333333333333,萬,290
118,0.3333333333333333,臣,546
118,0.3333333333333333,國,470
118,0.3333333333333333,德,466
118,0.3333333333333333,皇,443
118,0.3333333333333333,天,434
118,0.3333333333333333,功,420
118,0.3333333333333333,大,410
118,0.3333333333333333,文,410
118,0.3333333333333333,聖,403
118,0.3333333333333333,武,371
118,0.3333333333333333,漢,363
118,0.3333333333333333,王,361
118,0.3333333333333333,業,350
118,0.3333333333333333,命,349
118,0.3333333333333333,帝,306
118,0.3333333333333333,方,257
118,0.3333333333333333,賢,252
118,0.3333333333333333,代,250
118,0.3333333333333333,夷,235
118,0.3333333333333333,忠,221
119,0.3333333333333333,不,2114
119,0.3333333333333333,生,1545
119,0.3333333333333333,如,1072
119,0.3333333333333333,何,951
119,0.3333333333333333,一,798
119,0.3333333333333333,人,667
119,0.3333333333333333,死,631
119,0.3333333333333333,為,620
119,0.3333333333333333,可,586
119,0.3333333333333333,此,537
119,0.3333333333333333,亦,517
119,0.3333333333333333,能,482
119,0.3333333333333333,苦,472
119,0.3333333333333333,無,399
119,0.3333333333333333,長,385
119,0.3333333333333333,誰,317
119,0.3333333333333333,悴,277
119,0.3333333333333333,老,247
119,0.3333333333333333,念,246
119,0.3333333333333333,傷,244
120,0.3333333333333333,人,1600
120,0.3333333333333333,世,1415
120,0.3333333333333333,身,1095
120,0.3333333333333333,事,950
120,0.3333333333333333,間,920
120,0.3333333333333333,不,885
120,0.3333333333333333,名,820
120,0.3333333333333333,是,758
120,0.3333333333333333,一,755
120,0.3333333333333333,知,714
120,0.3333333333333333,生,695
120,0.3333333333333333,無,647
120,0.3333333333333333,塵,496
120,0.3333333333333333,此,448
120,0.3333333333333333,老,415
120,0.3333333333333333,外,325
120,0.3333333333333333,何,319
120,0.3333333333333333,有,315
120,0.3333333333333333,浮,286
120,0.3333333333333333,得,278
121,0.3333333333333333,處,2738
121,0.3333333333333333,何,2321
121,0.3333333333333333,問,1414
121,0.3333333333333333,幾,764
121,0.3333333333333333,去,712
121,0.3333333333333333,人,646
121,0.3333333333333333,時,629
121,0.3333333333333333,借,474
121,0.3333333333333333,來,382
121,0.3333333333333333,到,377
121,0.3333333333333333,欲,367
121,0.3333333333333333,多,331
121,0.3333333333333333,在,330
121,0.3333333333333333,深,287
121,0.3333333333333333,此,285
121,0.3333333333333333,相,246
121,0.3333333333333333,誰,230
121,0.3333333333333333,住,223
121,0.3333333333333333,經,217
121,0.3333333333333333,曾,190
122,0.3333333333333333,天,2359
122,0.3333333333333333,星,1084
122,0.3333333333333333,上,982
122,0.3333333333333333,地,862
122,0.3333333333333333,月,733
122,0.3333333333333333,中,666
122,0.3333333333333333,河,625
122,0.3333333333333333,三,536
122,0.3333333333333333,明,434
122,0.3333333333333333,海,430
122,0.3333333333333333,下,428
122,0.3333333333333333,日,422
122,0.3333333333333333,四,412
122,0.3333333333333333,連,355
122,0.3333333333333333,然,341
122,0.3333333333333333,方,270
122,0.3333333333333333,斗,259
122,0.3333333333333333,直,252
122,0.3333333333333333,一,235
122,0.3333333333333333,大,221
123,0.3333333333333333,人,1813
123,0.3333333333333333,塵,1703
123,0.3333333333333333,春,1330
123,0.3333333333333333,新,1081
123,0.3333333333333333,身,888
123,0.3333333333333333,親,832
123,0.3333333333333333,頻,618
123,0.3333333333333333,鄰,552
123,0.3333333333333333,津,472
123,0.3333333333333333,輪,329
123,0.3333333333333333,濱,318
123,0.3333333333333333,臣,253
123,0.3333333333333333,真,235
123,0.3333333333333333,巡,230
123,0.3333333333333333,鱗,222
123,0.3333333333333333,辰,215
123,0.3333333333333333,貧,211
123,0.3333333333333333,巾,201
123,0.3333333333333333,作,197
123,0.3333333333333333,珍,189
124,0.3333333333333333,病,1649
124,0.3333333333333333,老,1049
124,0.3333333333333333,多,941
124,0.3333333333333333,身,840
124,0.3333333333333333,閒,609
124,0.3333333333333333,貧,412
124,0.3333333333333333,臥,388
124,0.3333333333333333,唯,368
124,0.3333333333333333,少,354
124,0.3333333333333333,衰,342
124,0.3333333333333333,藥,325
124,0.3333333333333333,眼,313
124,0.3333333333333333,未,296
124,0.3333333333333333,酒,292
124,0.3333333333333333,事,288
124,0.3333333333333333,力,283
124,0.3333333333333333,漸,282
124,0.3333333333333333,懶,267
124,0.3333333333333333,強,254
124,0.3333333333333333,覺,237
125,0.3333333333333333,寒,1399
125,0.3333333333333333,難,1381
125,0.3333333333333333,看,1323
125,0.3333333333333333,殘,730
125,0.3333333333333333,安,646
125,0.3333333333333333,端,595
125,0.3333333333333333,干,575
125,0.3333333333333333,闌,572
125,0.3333333333333333,憑,375
125,0.3333333333333333,盤,372
125,0.3333333333333333,雪,361
125,0.3333333333333333,易,351
125,0.3333333333333333,寬,282
125,0.3333333333333333,倚,266
125,0.3333333333333333,風,250
125,0.3333333333333333,乾,233
125,0.3333333333333333,冠,230
125,0.3333333333333333,盡,223
125,0.3333333333333333,歡,207
125,0.3333333333333333,欄,193
126,0.3333333333333333,南,1512
126,0.3333333333333333,江,1344
126,0.3333333333333333,州,863
126,0.3333333333333333,城,698
126,0.3333333333333333,海,616
126,0.3333333333333333,山,520
126,0.3333333333333333,北,505
126,0.3333333333333333,郡,456
126,0.3333333333333333,嶺,416
126,0.3333333333333333,地,393
126,0.3333333333333333,遠,392
126,0.3333333333333333,蜀,375
126,0.3333333333333333,越,369
126,0.3333333333333333,蠻,348
126,0.3333333333333333,客,329
126,0.3333333333333333,連,299
126,0.3333333333333333,瘴,288
126,0.3333333333333333,國,259
126,0.3333333333333333,通,248
126,0.3333333333333333,鄉,236
127,0.3333333333333333,江,1424
127,0.3333333333333333,湘,1204
127,0.3333333333333333,水,975
127,0.3333333333333333,楚,952
127,0.3333333333333333,客,892
127,0.3333333333333333,南,783
127,0.3333333333333333,孤,493
127,0.3333333333333333,庭,491
127,0.3333333333333333,瀟,395
127,0.3333333333333333,雁,394
127,0.3333333333333333,遠,393
127,0.3333333333333333,洞,391
127,0.3333333333333333,湖,389
127,0.3333333333333333,秋,355
127,0.3333333333333333,去,348
127,0.3333333333333333,思,346
127,0.3333333333333333,歸,307
127,0.3333333333333333,帆,282
127,0.3333333333333333,送,246
127,0.3333333333333333,闊,229
128,0.3333333333333333,天,733
128,0.3333333333333333,聖,642
128,0.3333333333333333,帝,518
128,0.3333333333333333,萬,471
128,0.3333333333333333,堯,460
128,0.3333333333333333,氣,423
128,0.3333333333333333,瑞,408
128,0.3333333333333333,和,404
128,0.3333333333333333,光,331
128,0.3333333333333333,德,309
128,0.3333333333333333,九,309
128,0.3333333333333333,大,294
128,0.3333333333333333,壽,291
128,0.3333333333333333,化,288
128,0.3333333333333333,文,285
128,0.3333333333333333,祥,275
128,0.3333333333333333,樂,273
128,0.3333333333333333,方,269
128,0.3333333333333333,元,258
128,0.3333333333333333,皇,255
129,0.3333333333333333,年,2729
129,0.3333333333333333,白,1292
129,0.3333333333333333,老,1165
129,0.3333333333333333,少,1156
129,0.3333333333333333,髮,759
129,0.3333333333333333,鬢,683
129,0.3333333333333333,衰,539
129,0.3333333333333333,頭,518
129,0.3333333333333333,多,514
129,0.3333333333333333,歲,475
129,0.3333333333333333,長,470
129,0.3333333333333333,顏,451
129,0.3333333333333333,日,444
129,0.3333333333333333,今,382
129,0.3333333333333333,幾,276
129,0.3333333333333333,已,247
129,0.3333333333333333,又,226
129,0.3333333333333333,一,223
129,0.3333333333333333,去,193
129,0.3333333333333333,壯,180
130,0.3333333333333333,別,2080
130,0.3333333333333333,離,1460
130,0.3333333333333333,路,1310
130,0.3333333333333333,行,1156
130,0.3333333333333333,去,1112
130,0.3333333333333333,遠,834
130,0.3333333333333333,相,672
130,0.3333333333333333,送,639
130,0.3333333333333333,歸,577
130,0.3333333333333333,此,524
130,0.3333333333333333,客,381
130,0.3333333333333333,分,370
130,0.3333333333333333,君,368
130,0.3333333333333333,難,296
130,0.3333333333333333,岐,276
130,0.3333333333333333,程,262
130,0.3333333333333333,應,240
130,0.3333333333333333,莫,237
130,0.3333333333333333,惜,224
130,0.3333333333333333,暫,223
131,0.3333333333333333,月,1779
131,0.3333333333333333,光,1094
131,0.3333333333333333,明,1065
131,0.3333333333333333,照,978
131,0.3333333333333333,鏡,751
131,0.3333333333333333,影,593
131,0.3333333333333333,玉,491
131,0.3333333333333333,圓,477
131,0.3333333333333333,清,465
131,0.3333333333333333,夜,429
131,0.3333333333333333,皎,350
131,0.3333333333333333,桂,332
131,0.3333333333333333,團,327
131,0.3333333333333333,輪,277
131,0.3333333333333333,分,264
131,0.3333333333333333,星,251
131,0.3333333333333333,素,251
131,0.3333333333333333,秋,223
131,0.3333333333333333,滿,221
131,0.3333333333333333,魄,212
132,0.3333333333333333,雲,1775
132,0.3333333333333333,聞,1750
132,0.3333333333333333,君,1602
132,0.3333333333333333,分,1203
132,0.3333333333333333,紛,1011
132,0.3333333333333333,群,958
132,0.3333333333333333,見,778
132,0.3333333333333333,文,664
132,0.3333333333333333,中,363
132,0.3333333333333333,出,344
132,0.3333333333333333,氛,340
132,0.3333333333333333,將,336
132,0.3333333333333333,下,255
132,0.3333333333333333,氳,208
132,0.3333333333333333,從,198
132,0.3333333333333333,使,174
132,0.3333333333333333,忽,173
132,0.3333333333333333,明,164
132,0.3333333333333333,曛,152
132,0.3333333333333333,入,146
133,0.3333333333333333,文,948
133,0.3333333333333333,才,536
133,0.3333333333333333,賢,426
133,0.3333333333333333,詞,317
133,0.3333333333333333,賦,293
133,0.3333333333333333,慚,273
133,0.3333333333333333,推,264
133,0.3333333333333333,翰,261
133,0.3333333333333333,章,240
133,0.3333333333333333,良,218
133,0.3333333333333333,雅,204
133,0.3333333333333333,書,195
133,0.3333333333333333,學,180
133,0.3333333333333333,筆,178
133,0.3333333333333333,愧,175
133,0.3333333333333333,稱,173
133,0.3333333333333333,懷,165
133,0.3333333333333333,遺,161
133,0.3333333333333333,逸,157
133,0.3333333333333333,籍,156
134,0.3333333333333333,酒,3638
134,0.3333333333333333,醉,1728
134,0.3333333333333333,杯,790
134,0.3333333333333333,飲,685
134,0.3333333333333333,一,532
134,0.3333333333333333,醒,520
134,0.3333333333333333,客,457
134,0.3333333333333333,狂,385
134,0.3333333333333333,酌,349
134,0.3333333333333333,勸,313
134,0.3333333333333333,對,304
134,0.3333333333333333,且,303
134,0.3333333333333333,笑,292
134,0.3333333333333333,莫,271
134,0.3333333333333333,尊,223
134,0.3333333333333333,倒,222
134,0.3333333333333333,壺,219
134,0.3333333333333333,傾,217
134,0.3333333333333333,滿,214
134,0.3333333333333333,把,178
135,0.3333333333333333,相,3459
135,0.3333333333333333,同,1005
135,0.3333333333333333,逢,998
135,0.3333333333333333,共,928
135,0.3333333333333333,見,752
135,0.3333333333333333,君,697
135,0.3333333333333333,別,539
135,0.3333333333333333,與,539
135,0.3333333333333333,手,485
135,0.3333333333333333,思,476
135,0.3333333333333333,憶,455
135,0.3333333333333333,攜,394
135,0.3333333333333333,後,374
135,0.3333333333333333,忽,313
