"448/41","贈東鄰王十三","白居易","全唐詩",448,"41","0807-04-21T12:40:00Z","p. 18714","fla"
"448/42","早春同劉郎中寄宣武令狐相公","白居易","全唐詩",448,"42","0807-04-25T05:20:00Z","p. 18715","fla"
"448/43","寄太原李相公","白居易","全唐詩",448,"43","0807-04-28T22:00:00Z","p. 18716","fla"
"448/44","雪中寄令狐相公，兼呈夢得","白居易","全唐詩",448,"44","0807-05-02T14:40:00Z","p. 18717","fla"
"448/45","出使在途所騎馬死改乘肩輿將歸長安偶詠…寄太原李相公","白居易","全唐詩",448,"45","0807-05-06T07:20:00Z","p. 18718","fla"
"448/46","有雙鶴留在洛中忽見劉郎中依然鳴顧劉因為鶴歎…答之","白居易","全唐詩",448,"46","0807-05-10T00:00:00Z","p. 18719","fla"
"448/47","宿竇使君莊水亭","白居易","全唐詩",448,"47","0807-05-13T16:40:00Z","p. 18720","fla"
"448/48","龍門下作","白居易","全唐詩",448,"48","0807-05-17T09:20:00Z","p. 18721","fla"
"448/49","姚侍禦見過，戲贈","白居易","全唐詩",448,"49","0807-05-21T02:00:00Z","p. 18722","fla"
"448/50","履道春居","白居易","全唐詩",448,"50","0807-05-24T18:40:00Z","p. 18723","fla"
"448/51","題洛中第宅","白居易","全唐詩",448,"51","0807-05-28T11:20:00Z","p. 18724","fla"
"448/52","寄殷協律（多敘江南舊遊）","白居易","全唐詩",448,"52","0807-06-01T04:00:00Z","p. 18725","fla"
"448/53","洛下諸客就宅相送，偶題西亭","白居易","全唐詩",448,"53","0807-06-04T20:40:00Z","p. 18726","fla"
"448/54","答林泉","白居易","全唐詩",448,"54","0807-06-08T13:20:00Z","p. 18727","fla"
"448/55","將發洛中枉令狐相公手劄兼辱二篇寵行以長句答之","白居易","全唐詩",448,"55","0807-06-12T06:00:00Z","p. 18728","fla"
"448/56","臨都驛答夢得六言二首","白居易","全唐詩",448,"56","0807-06-15T22:40:00Z","p. 18729","fla"
"448/57","喜錢左丞再除華州，以詩伸賀","白居易","全唐詩",448,"57","0807-06-19T15:20:00Z","p. 18730","fla"
"448/58","和錢華州題少華清光絕句","白居易","全唐詩",448,"58","0807-06-23T08:00:00Z","p. 18731","fla"
"448/59","送陝府王大夫","白居易","全唐詩",448,"59","0807-06-27T00:40:00Z","p. 18732","fla"
"448/60","代迎春花招劉郎中","白居易","全唐詩",448,"60","0807-06-30T17:20:00Z","p. 18733","fla"
"448/61","玩迎春花贈楊郎中","白居易","全唐詩",448,"61","0807-07-04T10:00:00Z","p. 18734","fla"
"448/62","閑出","白居易","全唐詩",448,"62","0807-07-08T02:40:00Z","p. 18735","fla"
"448/63","座上贈盧判官","白居易","全唐詩",448,"63","0807-07-11T19:20:00Z","p. 18736","fla"
"448/64","曲江有感","白居易","全唐詩",448,"64","0807-07-15T12:00:00Z","p. 18737","fla"
"448/65","杏園花下贈劉郎中","白居易","全唐詩",448,"65","0807-07-19T04:40:00Z","p. 18738","fla"
"448/66","花前有感，兼呈崔相公、劉郎中","白居易","全唐詩",448,"66","0807-07-22T21:20:00Z","p. 18739","fla"
"448/67","微之就拜尚書居易續除刑部因書賀意兼詠離懷","白居易","全唐詩",448,"67","0807-07-26T14:00:00Z","p. 18740","fla"
"448/68","喜與韋左丞同入南省，因敘舊以贈之","白居易","全唐詩",448,"68","0807-07-30T06:40:00Z","p. 18741","fla"
"448/69","伊州","白居易","全唐詩",448,"69","0807-08-02T23:20:00Z","p. 18742","fla"
"448/70","早朝","白居易","全唐詩",448,"70","0807-08-06T16:00:00Z","p. 18743","fla"
"448/71","答裴相公乞鶴（一作酬裴相公乞予雙鶴）","白居易","全唐詩",448,"71","0807-08-10T08:40:00Z","p. 18744","fla"
"448/72","晚從省歸","白居易","全唐詩",448,"72","0807-08-14T01:20:00Z","p. 18745","fla"
"448/73","北窗閑坐","白居易","全唐詩",448,"73","0807-08-17T18:00:00Z","p. 18746","fla"
"448/74","酬嚴給事（聞玉蕊花下有遊仙絕句）","白居易","全唐詩",448,"74","0807-08-21T10:40:00Z","p. 18747","fla"
"448/75","京路","白居易","全唐詩",448,"75","0807-08-25T03:20:00Z","p. 18748","fla"
"448/76","華州西","白居易","全唐詩",448,"76","0807-08-28T20:00:00Z","p. 18749","fla"
"448/77","從陝至東京","白居易","全唐詩",448,"77","0807-09-01T12:40:00Z","p. 18750","fla"
"448/78","送春","白居易","全唐詩",448,"78","0807-09-05T05:20:00Z","p. 18751","fla"
"448/79","宿杜曲花下","白居易","全唐詩",448,"79","0807-09-08T22:00:00Z","p. 18752","fla"
"448/80","逢舊","白居易","全唐詩",448,"80","0807-09-12T14:40:00Z","p. 18753","fla"
"448/81","繡婦歎","白居易","全唐詩",448,"81","0807-09-16T07:20:00Z","p. 18754","fla"
"448/82","春詞","白居易","全唐詩",448,"82","0807-09-20T00:00:00Z","p. 18755","fla"
"448/83","恨詞","白居易","全唐詩",448,"83","0807-09-23T16:40:00Z","p. 18756","fla"
"448/84","山石榴花十二韻","白居易","全唐詩",448,"84","0807-09-27T09:20:00Z","p. 18757","fla"
"448/85","送敏中歸豳寧幕","白居易","全唐詩",448,"85","0807-10-01T02:00:00Z","p. 18758","fla"
"448/86","宴散","白居易","全唐詩",448,"86","0807-10-04T18:40:00Z","p. 18759","fla"
"448/87","人定","白居易","全唐詩",448,"87","0807-10-08T11:20:00Z","p. 18760","fla"
"448/88","池上","白居易","全唐詩",448,"88","0807-10-12T04:00:00Z","p. 18761","fla"
"448/89","池窗","白居易","全唐詩",448,"89","0807-10-15T20:40:00Z","p. 18762","fla"
"448/90","花酒","白居易","全唐詩",448,"90","0807-10-19T13:20:00Z","p. 18763","fla"
"448/91","題崔常侍濟源莊","白居易","全唐詩",448,"91","0807-10-23T06:00:00Z","p. 18764","fla"
"448/92","認春戲呈馮少尹、李郎中、陳主簿","白居易","全唐詩",448,"92","0807-10-26T22:40:00Z","p. 18765","fla"
"448/93","魏堤有懷","白居易","全唐詩",448,"93","0807-10-30T15:20:00Z","p. 18766","fla"
"448/94","柘枝詞","白居易","全唐詩",448,"94","0807-11-03T08:00:00Z","p. 18767","fla"
"448/95","代夢得吟","白居易","全唐詩",448,"95","0807-11-07T00:40:00Z","p. 18768","fla"
"448/96","寄答周協律（來詩多敘蘇州舊遊）","白居易","全唐詩",448,"96","0807-11-10T17:20:00Z","p. 18769","fla"
"449/1","太和戊申歲大有年詔賜百寮出城觀稼謹書盛事以俟采詩","白居易","全唐詩",449,"1","0807-11-14T10:00:00Z","p. 18770","fla"
"449/2","贈悼懷太子挽歌辭二首（奉詔撰進）","白居易","全唐詩",449,"2","0807-11-18T02:40:00Z","p. 18771","fla"
"449/3","雨中招張司業宿","白居易","全唐詩",449,"3","0807-11-21T19:20:00Z","p. 18772","fla"
"449/4","和集賢劉學士早朝作","白居易","全唐詩",449,"4","0807-11-25T12:00:00Z","p. 18773","fla"
"449/5","送陝州王司馬建赴任（建，善詩者）","白居易","全唐詩",449,"5","0807-11-29T04:40:00Z","p. 18774","fla"
"449/6","對琴待月","白居易","全唐詩",449,"6","0807-12-02T21:20:00Z","p. 18775","fla"
"449/7","楊家南亭","白居易","全唐詩",449,"7","0807-12-06T14:00:00Z","p. 18776","fla"
"449/8","早寒","白居易","全唐詩",449,"8","0807-12-10T06:40:00Z","p. 18777","fla"
"449/9","齋月靜居","白居易","全唐詩",449,"9","0807-12-13T23:20:00Z","p. 18778","fla"
"449/10","宿裴相公興化池亭（兼蒙借船舫遊泛）","白居易","全唐詩",449,"10","0807-12-17T16:00:00Z","p. 18779","fla"
"449/11","和劉郎中望終南山秋雪","白居易","全唐詩",449,"11","0807-12-21T08:40:00Z","p. 18780","fla"
"449/12","廣府胡尚書頻寄詩，因答絕句","白居易","全唐詩",449,"12","0807-12-25T01:20:00Z","p. 18781","fla"
"449/13","送鶴與裴相臨別贈詩","白居易","全唐詩",449,"13","0807-12-28T18:00:00Z","p. 18782","fla"
"449/14","令狐相公拜尚書後有喜從鎮歸朝之作劉郎中先和因以繼之","白居易","全唐詩",449,"14","0808-01-01T10:40:00Z","p. 18783","fla"
"449/15","送河南尹馮學士赴任","白居易","全唐詩",449,"15","0808-01-05T03:20:00Z","p. 18784","fla"
"449/16","讀鄂公傳","白居易","全唐詩",449,"16","0808-01-08T20:00:00Z","p. 18785","fla"
"449/17","烏夜啼（一有賦得字）","白居易","全唐詩",449,"17","0808-01-12T12:40:00Z","p. 18786","fla"
"449/18","鏡換杯","白居易","全唐詩",449,"18","0808-01-16T05:20:00Z","p. 18787","fla"
"449/19","冬夜聞蟲","白居易","全唐詩",449,"19","0808-01-19T22:00:00Z","p. 18788","fla"
"449/20","雙鸚鵡","白居易","全唐詩",449,"20","0808-01-23T14:40:00Z","p. 18789","fla"
"449/21","贈朱道士","白居易","全唐詩",449,"21","0808-01-27T07:20:00Z","p. 18790","fla"
"449/22","昨以拙詩十首寄西川杜相公相公亦以新作…用伸答謝","白居易","全唐詩",449,"22","0808-01-31T00:00:00Z","p. 18791","fla"
"449/23","和汴州令狐相公新于郡內栽竹百竿拆壁開軒…七言五韻","白居易","全唐詩",449,"23","0808-02-03T16:40:00Z","p. 18792","fla"
"449/24","重答汝州李六使君見和憶吳中舊遊五首","白居易","全唐詩",449,"24","0808-02-07T09:20:00Z","p. 18793","fla"
"449/25","見殷堯藩侍禦憶江南詩三十首詩中多敘蘇杭…繼和之","白居易","全唐詩",449,"25","0808-02-11T02:00:00Z","p. 18794","fla"
"449/26","聞新蟬贈劉二十八","白居易","全唐詩",449,"26","0808-02-14T18:40:00Z","p. 18795","fla"
"449/27","贈王山人","白居易","全唐詩",449,"27","0808-02-18T11:20:00Z","p. 18796","fla"
"449/28","和劉郎中學士題集賢閣","白居易","全唐詩",449,"28","0808-02-22T04:00:00Z","p. 18797","fla"
"449/29","觀幻","白居易","全唐詩",449,"29","0808-02-25T20:40:00Z","p. 18798","fla"
"449/30","病假中龐少尹攜魚酒相過","白居易","全唐詩",449,"30","0808-02-29T13:20:00Z","p. 18799","fla"
"449/31","聽田順兒歌","白居易","全唐詩",449,"31","0808-03-04T06:00:00Z","p. 18800","fla"
"449/32","聽曹剛琵琶兼示重蓮","白居易","全唐詩",449,"32","0808-03-07T22:40:00Z","p. 18801","fla"
"449/33","酬令狐相公春日尋花見寄六韻","白居易","全唐詩",449,"33","0808-03-11T15:20:00Z","p. 18802","fla"
"449/34","和劉郎中曲江春望見示","白居易","全唐詩",449,"34","0808-03-15T08:00:00Z","p. 18803","fla"
"449/35","送東都留守令狐尚書赴任","白居易","全唐詩",449,"35","0808-03-19T00:40:00Z","p. 18804","fla"
"449/36","自題新昌居止，因招楊郎中小飲","白居易","全唐詩",449,"36","0808-03-22T17:20:00Z","p. 18805","fla"
"449/37","南園試小樂","白居易","全唐詩",449,"37","0808-03-26T10:00:00Z","p. 18806","fla"
"449/38","和微之春日投簡陽明洞天五十韻","白居易","全唐詩",449,"38","0808-03-30T02:40:00Z","p. 18807","fla"
"449/39","酬鄭侍禦多雨春空過詩三十韻（次用本韻）","白居易","全唐詩",449,"39","0808-04-02T19:20:00Z","p. 18808","fla"
"449/40","和春深二十首","白居易","全唐詩",449,"40","0808-04-06T12:00:00Z","p. 18809","fla"
"449/41","詠家醞十韻","白居易","全唐詩",449,"41","0808-04-10T04:40:00Z","p. 18810","fla"
"449/42","池鶴二首","白居易","全唐詩",449,"42","0808-04-13T21:20:00Z","p. 18811","fla"
"449/43","對酒五首","白居易","全唐詩",449,"43","0808-04-17T14:00:00Z","p. 18812","fla"
"449/44","僧院花","白居易","全唐詩",449,"44","0808-04-21T06:40:00Z","p. 18813","fla"
"449/45","老戒","白居易","全唐詩",449,"45","0808-04-24T23:20:00Z","p. 18814","fla"
"449/46","洛橋寒食日作十韻","白居易","全唐詩",449,"46","0808-04-28T16:00:00Z","p. 18815","fla"
"449/47","快活","白居易","全唐詩",449,"47","0808-05-02T08:40:00Z","p. 18816","fla"
"449/48","送令狐相公赴太原","白居易","全唐詩",449,"48","0808-05-06T01:20:00Z","p. 18817","fla"
"449/49","不出","白居易","全唐詩",449,"49","0808-05-09T18:00:00Z","p. 18818","fla"
"449/50","惜落花","白居易","全唐詩",449,"50","0808-05-13T10:40:00Z","p. 18819","fla"
"449/51","老病","白居易","全唐詩",449,"51","0808-05-17T03:20:00Z","p. 18820","fla"
"449/52","憶晦叔","白居易","全唐詩",449,"52","0808-05-20T20:00:00Z","p. 18821","fla"
"449/53","送徐州高僕射赴鎮","白居易","全唐詩",449,"53","0808-05-24T12:40:00Z","p. 18822","fla"
"449/54","琴酒","白居易","全唐詩",449,"54","0808-05-28T05:20:00Z","p. 18823","fla"
"449/55","聽幽蘭","白居易","全唐詩",449,"55","0808-05-31T22:00:00Z","p. 18824","fla"
"449/56","六年秋重題白蓮","白居易","全唐詩",449,"56","0808-06-04T14:40:00Z","p. 18825","fla"
"449/57","元相公挽歌詞三首","白居易","全唐詩",449,"57","0808-06-08T07:20:00Z","p. 18826","fla"
"449/58","臥聽法曲霓裳","白居易","全唐詩",449,"58","0808-06-12T00:00:00Z","p. 18827","fla"
"449/59","結之","白居易","全唐詩",449,"59","0808-06-15T16:40:00Z","p. 18828","fla"
"449/60","五鳳樓晚望（六年八月十日作）","白居易","全唐詩",449,"60","0808-06-19T09:20:00Z","p. 18829","fla"
"449/61","寄劉蘇州","白居易","全唐詩",449,"61","0808-06-23T02:00:00Z","p. 18830","fla"
"449/62","送客","白居易","全唐詩",449,"62","0808-06-26T18:40:00Z","p. 18831","fla"
"449/63","秋思","白居易","全唐詩",449,"63","0808-06-30T11:20:00Z","p. 18832","fla"
"449/64","酬夢得秋夕不寐見寄（次用本韻）","白居易","全唐詩",449,"64","0808-07-04T04:00:00Z","p. 18833","fla"
"449/65","題周家歌者","白居易","全唐詩",449,"65","0808-07-07T20:40:00Z","p. 18834","fla"
"449/66","憶夢得（夢得能唱竹枝，聽者愁絕）","白居易","全唐詩",449,"66","0808-07-11T13:20:00Z","p. 18835","fla"
"449/67","贈同座","白居易","全唐詩",449,"67","0808-07-15T06:00:00Z","p. 18836","fla"
"449/68","失婢","白居易","全唐詩",449,"68","0808-07-18T22:40:00Z","p. 18837","fla"
"449/69","夜招晦叔","白居易","全唐詩",449,"69","0808-07-22T15:20:00Z","p. 18838","fla"
"449/70","戲答皇甫監（時皇甫監初喪偶）","白居易","全唐詩",449,"70","0808-07-26T08:00:00Z","p. 18839","fla"
"449/71","和楊師皋傷小姬英英","白居易","全唐詩",449,"71","0808-07-30T00:40:00Z","p. 18840","fla"
"449/72","池邊即事","白居易","全唐詩",449,"72","0808-08-02T17:20:00Z","p. 18841","fla"
"449/73","聞樂感鄰","白居易","全唐詩",449,"73","0808-08-06T10:00:00Z","p. 18842","fla"
"450/1","戊申歲暮詠懷三首","白居易","全唐詩",450,"1","0808-08-10T02:40:00Z","p. 18843","fla"
"450/2","贈夢得","白居易","全唐詩",450,"2","0808-08-13T19:20:00Z","p. 18844","fla"
"450/3","想東遊五十韻","白居易","全唐詩",450,"3","0808-08-17T12:00:00Z","p. 18845","fla"
"450/4","病免後喜除賓客","白居易","全唐詩",450,"4","0808-08-21T04:40:00Z","p. 18846","fla"
"450/5","長樂亭留別","白居易","全唐詩",450,"5","0808-08-24T21:20:00Z","p. 18847","fla"
"450/6","陝府王大夫相迎偶贈","白居易","全唐詩",450,"6","0808-08-28T14:00:00Z","p. 18848","fla"
"450/7","別陝州王司馬","白居易","全唐詩",450,"7","0808-09-01T06:40:00Z","p. 18849","fla"
"450/8","將至東都先寄令狐留守","白居易","全唐詩",450,"8","0808-09-04T23:20:00Z","p. 18850","fla"
"450/9","答崔十八見寄","白居易","全唐詩",450,"9","0808-09-08T16:00:00Z","p. 18851","fla"
"450/10","贈皇甫賓客","白居易","全唐詩",450,"10","0808-09-12T08:40:00Z","p. 18852","fla"
"450/11","歸履道宅","白居易","全唐詩",450,"11","0808-09-16T01:20:00Z","p. 18853","fla"
"450/12","問江南物","白居易","全唐詩",450,"12","0808-09-19T18:00:00Z","p. 18854","fla"
"450/13","蕭庶子相過","白居易","全唐詩",450,"13","0808-09-23T10:40:00Z","p. 18855","fla"
"450/14","答尉遲少尹問所須","白居易","全唐詩",450,"14","0808-09-27T03:20:00Z","p. 18856","fla"
"450/15","詠閑","白居易","全唐詩",450,"15","0808-09-30T20:00:00Z","p. 18857","fla"
"450/16","同崔十八寄元浙東王陝州","白居易","全唐詩",450,"16","0808-10-04T12:40:00Z","p. 18858","fla"
"450/17","答蘇庶子月夜聞家僮奏樂見贈","白居易","全唐詩",450,"17","0808-10-08T05:20:00Z","p. 18859","fla"
"450/18","偶吟","白居易","全唐詩",450,"18","0808-10-11T22:00:00Z","p. 18860","fla"
"450/19","白蓮池泛舟","白居易","全唐詩",450,"19","0808-10-15T14:40:00Z","p. 18861","fla"
"450/20","池上即事","白居易","全唐詩",450,"20","0808-10-19T07:20:00Z","p. 18862","fla"
"450/21","酬裴相公見寄二絕","白居易","全唐詩",450,"21","0808-10-23T00:00:00Z","p. 18863","fla"
"450/22","答夢得聞蟬見寄（一作新蟬酬劉夢得見寄）","白居易","全唐詩",450,"22","0808-10-26T16:40:00Z","p. 18864","fla"
"450/23","令狐尚書許過弊居先贈長句","白居易","全唐詩",450,"23","0808-10-30T09:20:00Z","p. 18865","fla"
"450/24","自題","白居易","全唐詩",450,"24","0808-11-03T02:00:00Z","p. 18866","fla"
"450/25","答崔十八","白居易","全唐詩",450,"25","0808-11-06T18:40:00Z","p. 18867","fla"
"450/26","偶詠","白居易","全唐詩",450,"26","0808-11-10T11:20:00Z","p. 18868","fla"
"450/27","答蘇六","白居易","全唐詩",450,"27","0808-11-14T04:00:00Z","p. 18869","fla"
"450/28","秋遊","白居易","全唐詩",450,"28","0808-11-17T20:40:00Z","p. 18870","fla"
"450/29","偶作","白居易","全唐詩",450,"29","0808-11-21T13:20:00Z","p. 18871","fla"
"450/30","游平原贈晦叔","白居易","全唐詩",450,"30","0808-11-25T06:00:00Z","p. 18872","fla"
"450/31","不出門","白居易","全唐詩",450,"31","0808-11-28T22:40:00Z","p. 18873","fla"
"450/32","歎鶴病","白居易","全唐詩",450,"32","0808-12-02T15:20:00Z","p. 18874","fla"
"450/33","臨都驛送崔十八","白居易","全唐詩",450,"33","0808-12-06T08:00:00Z","p. 18875","fla"
"450/34","對鏡","白居易","全唐詩",450,"34","0808-12-10T00:40:00Z","p. 18876","fla"
"450/35","勸酒十四首。何處難忘酒七首","白居易","全唐詩",450,"35","0808-12-13T17:20:00Z","p. 18877","fla"
"450/36","勸酒十四首。不如來飲酒七首","白居易","全唐詩",450,"36","0808-12-17T10:00:00Z","p. 18878","fla"
"450/37","和令狐相公寄劉郎中兼見示長句","白居易","全唐詩",450,"37","0808-12-21T02:40:00Z","p. 18879","fla"
"450/38","即事","白居易","全唐詩",450,"38","0808-12-24T19:20:00Z","p. 18880","fla"
"450/39","期宿客不至","白居易","全唐詩",450,"39","0808-12-28T12:00:00Z","p. 18881","fla"
"450/40","問移竹","白居易","全唐詩",450,"40","0809-01-01T04:40:00Z","p. 18882","fla"
"450/41","重陽席上賦白菊","白居易","全唐詩",450,"41","0809-01-04T21:20:00Z","p. 18883","fla"
"450/42","偶吟二首","白居易","全唐詩",450,"42","0809-01-08T14:00:00Z","p. 18884","fla"
"450/43","何處春先到","白居易","全唐詩",450,"43","0809-01-12T06:40:00Z","p. 18885","fla"
"450/44","勉閒遊","白居易","全唐詩",450,"44","0809-01-15T23:20:00Z","p. 18886","fla"
"450/45","寄兩銀榼與裴侍郎，因題兩絕句","白居易","全唐詩",450,"45","0809-01-19T16:00:00Z","p. 18887","fla"
"450/46","小橋柳","白居易","全唐詩",450,"46","0809-01-23T08:40:00Z","p. 18888","fla"
"450/47","哭微之二首","白居易","全唐詩",450,"47","0809-01-27T01:20:00Z","p. 18889","fla"
"450/48","馬上晚吟","白居易","全唐詩",450,"48","0809-01-30T18:00:00Z","p. 18890","fla"
"450/49","醉中重留夢得","白居易","全唐詩",450,"49","0809-02-03T10:40:00Z","p. 18891","fla"
"450/50","雪夜喜李郎中見訪，兼酬所贈","白居易","全唐詩",450,"50","0809-02-07T03:20:00Z","p. 18892","fla"
"450/51","任老","白居易","全唐詩",450,"51","0809-02-10T20:00:00Z","p. 18893","fla"
"450/52","勸歡","白居易","全唐詩",450,"52","0809-02-14T12:40:00Z","p. 18894","fla"
"450/53","答王尚書問履道池舊橋","白居易","全唐詩",450,"53","0809-02-18T05:20:00Z","p. 18895","fla"
"450/54","晚歸府","白居易","全唐詩",450,"54","0809-02-21T22:00:00Z","p. 18896","fla"
"450/55","從龍潭寺至少林寺，題贈同遊者","白居易","全唐詩",450,"55","0809-02-25T14:40:00Z","p. 18897","fla"
"450/56","夜從法王寺下歸嶽寺","白居易","全唐詩",450,"56","0809-03-01T07:20:00Z","p. 18898","fla"
"450/57","宿龍潭寺","白居易","全唐詩",450,"57","0809-03-05T00:00:00Z","p. 18899","fla"
"450/58","嵩陽觀夜奏霓裳","白居易","全唐詩",450,"58","0809-03-08T16:40:00Z","p. 18900","fla"
"450/59","過元家履信宅","白居易","全唐詩",450,"59","0809-03-12T09:20:00Z","p. 18901","fla"
"450/60","和杜錄事題紅葉","白居易","全唐詩",450,"60","0809-03-16T02:00:00Z","p. 18902","fla"
"450/61","題崔常侍濟上別墅（時常侍以長告罷歸，今故先報泉石）","白居易","全唐詩",450,"61","0809-03-19T18:40:00Z","p. 18903","fla"
"450/62","過溫尚書舊莊","白居易","全唐詩",450,"62","0809-03-23T11:20:00Z","p. 18904","fla"
"450/63","天壇峰下贈杜錄事","白居易","全唐詩",450,"63","0809-03-27T04:00:00Z","p. 18905","fla"
"450/64","贈僧五首。缽塔院如大師","白居易","全唐詩",450,"64","0809-03-30T20:40:00Z","p. 18906","fla"
"450/65","贈僧五首。神照上人","白居易","全唐詩",450,"65","0809-04-03T13:20:00Z","p. 18907","fla"
"450/66","贈僧五首。自遠禪師","白居易","全唐詩",450,"66","0809-04-07T06:00:00Z","p. 18908","fla"
"450/67","贈僧五首。宗實上人","白居易","全唐詩",450,"67","0809-04-10T22:40:00Z","p. 18909","fla"
"450/68","贈僧五首。清閑上人","?","全唐詩",450,"68","0809-04-14T15:20:00Z","p. 18910","fla"
"450/69","彈秋思","白居易","全唐詩",450,"69","0809-04-18T08:00:00Z","p. 18911","fla"
"450/70","自詠","白居易","全唐詩",450,"70","0809-04-22T00:40:00Z","p. 18912","fla"
"450/71","分司初到洛中，偶題六韻，兼戲呈馮尹","白居易","全唐詩",450,"71","0809-04-25T17:20:00Z","p. 18913","fla"
"450/72","春風","白居易","全唐詩",450,"72","0809-04-29T10:00:00Z","p. 18914","fla"
"451/1","洛陽春","白居易","全唐詩",451,"1","0809-05-03T02:40:00Z","p. 18915","fla"
"451/2","恨去年","白居易","全唐詩",451,"2","0809-05-06T19:20:00Z","p. 18916","fla"
"451/3","早出晚歸","白居易","全唐詩",451,"3","0809-05-10T12:00:00Z","p. 18917","fla"
"451/4","魏王堤","白居易","全唐詩",451,"4","0809-05-14T04:40:00Z","p. 18918","fla"
"451/5","嘗黃醅新酎憶微之","白居易","全唐詩",451,"5","0809-05-17T21:20:00Z","p. 18919","fla"
"451/6","勸行樂","白居易","全唐詩",451,"6","0809-05-21T14:00:00Z","p. 18920","fla"
"451/7","老慵","白居易","全唐詩",451,"7","0809-05-25T06:40:00Z","p. 18921","fla"
"451/8","酬別微之（臨都驛醉後作）","白居易","全唐詩",451,"8","0809-05-28T23:20:00Z","p. 18922","fla"
"451/9","予與微之老而無子發於言歎著在詩篇今年冬各有一子…嘲","白居易","全唐詩",451,"9","0809-06-01T16:00:00Z","p. 18923","fla"
"451/10","自問","白居易","全唐詩",451,"10","0809-06-05T08:40:00Z","p. 18924","fla"
"451/11","晚桃花","白居易","全唐詩",451,"11","0809-06-09T01:20:00Z","p. 18925","fla"
"451/12","夜調琴憶崔少卿","白居易","全唐詩",451,"12","0809-06-12T18:00:00Z","p. 18926","fla"
"451/13","阿崔","白居易","全唐詩",451,"13","0809-06-16T10:40:00Z","p. 18927","fla"
"451/14","贈鄰里往還","白居易","全唐詩",451,"14","0809-06-20T03:20:00Z","p. 18928","fla"
"451/15","王子晉廟","白居易","全唐詩",451,"15","0809-06-23T20:00:00Z","p. 18929","fla"
"451/16","晚起","白居易","全唐詩",451,"16","0809-06-27T12:40:00Z","p. 18930","fla"
"451/17","酬皇甫賓客","白居易","全唐詩",451,"17","0809-07-01T05:20:00Z","p. 18931","fla"
"451/18","池上贈韋山人","白居易","全唐詩",451,"18","0809-07-04T22:00:00Z","p. 18932","fla"
"451/19","無夢","白居易","全唐詩",451,"19","0809-07-08T14:40:00Z","p. 18933","fla"
"451/20","對小潭寄遠上人","白居易","全唐詩",451,"20","0809-07-12T07:20:00Z","p. 18934","fla"
"451/21","閑吟二首","白居易","全唐詩",451,"21","0809-07-16T00:00:00Z","p. 18935","fla"
"451/22","獨遊玉泉寺（三月三十日）","白居易","全唐詩",451,"22","0809-07-19T16:40:00Z","p. 18936","fla"
"451/23","晚出尋人不遇","白居易","全唐詩",451,"23","0809-07-23T09:20:00Z","p. 18937","fla"
"451/24","苦熱","白居易","全唐詩",451,"24","0809-07-27T02:00:00Z","p. 18938","fla"
"451/25","銷暑","白居易","全唐詩",451,"25","0809-07-30T18:40:00Z","p. 18939","fla"
"451/26","行香歸","白居易","全唐詩",451,"26","0809-08-03T11:20:00Z","p. 18940","fla"
"451/27","同王十七庶子李六員外鄭二侍禦同年四人游龍門有感而作","白居易","全唐詩",451,"27","0809-08-07T04:00:00Z","p. 18941","fla"
"451/28","池上小宴問程秀才","白居易","全唐詩",451,"28","0809-08-10T20:40:00Z","p. 18942","fla"
"451/29","橋亭卯飲","白居易","全唐詩",451,"29","0809-08-14T13:20:00Z","p. 18943","fla"
"451/30","舟中夜坐","白居易","全唐詩",451,"30","0809-08-18T06:00:00Z","p. 18944","fla"
"451/31","戲和微之答竇七行軍之作（依本韻）","白居易","全唐詩",451,"31","0809-08-21T22:40:00Z","p. 18945","fla"
"451/32","閑忙","白居易","全唐詩",451,"32","0809-08-25T15:20:00Z","p. 18946","fla"
"451/33","西風","白居易","全唐詩",451,"33","0809-08-29T08:00:00Z","p. 18947","fla"
"451/34","題西亭","白居易","全唐詩",451,"34","0809-09-02T00:40:00Z","p. 18948","fla"
"451/35","觀遊魚","白居易","全唐詩",451,"35","0809-09-05T17:20:00Z","p. 18949","fla"
"451/36","看採蓮","白居易","全唐詩",451,"36","0809-09-09T10:00:00Z","p. 18950","fla"
"451/37","看采菱","白居易","全唐詩",451,"37","0809-09-13T02:40:00Z","p. 18951","fla"
"451/38","夭老","白居易","全唐詩",451,"38","0809-09-16T19:20:00Z","p. 18952","fla"
"451/39","秋池","白居易","全唐詩",451,"39","0809-09-20T12:00:00Z","p. 18953","fla"
"451/40","登天宮閣","白居易","全唐詩",451,"40","0809-09-24T04:40:00Z","p. 18954","fla"
"451/41","新雪二首（寄楊舍人）","白居易","全唐詩",451,"41","0809-09-27T21:20:00Z","p. 18955","fla"
"451/42","日高臥","白居易","全唐詩",451,"42","0809-10-01T14:00:00Z","p. 18956","fla"
"451/43","和微之任校書郎日過三鄉","白居易","全唐詩",451,"43","0809-10-05T06:40:00Z","p. 18957","fla"
"451/44","和微之十七與君別及隴月花枝之詠","白居易","全唐詩",451,"44","0809-10-08T23:20:00Z","p. 18958","fla"
"451/45","和微之歎槿花","白居易","全唐詩",451,"45","0809-10-12T16:00:00Z","p. 18959","fla"
"451/46","思往喜今","白居易","全唐詩",451,"46","0809-10-16T08:40:00Z","p. 18960","fla"
